indicator,parentlocation,location,period,dim1,factvaluenumeric
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Bulgaria,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Comoros,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Croatia,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Czechia,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Egypt,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Georgia,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Greece,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Iceland,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Iraq,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Jordan,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Kuwait,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Lebanon,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Libya,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Lithuania,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Mongolia,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Montenegro,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Morocco,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,New Zealand,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,North Macedonia,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Oman,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Pakistan,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Philippines,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Qatar,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Romania,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Saudi Arabia,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Serbia,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Singapore,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Slovakia,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Slovenia,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Sri Lanka,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Syrian Arab Republic,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Tunisia,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Yemen,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Germany,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Iran (Islamic Republic of),2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Kyrgyzstan,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Malta,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Uzbekistan,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Azerbaijan,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Denmark,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Israel,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Fiji,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Sudan,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Australia,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Ireland,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Kazakhstan,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Netherlands (Kingdom of the),2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Timor-Leste,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Bhutan,2010,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Canada,2010,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Madagascar,2010,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Tajikistan,2010,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Belarus,2010,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Lao People's Democratic Republic,2010,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Luxembourg,2010,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Nepal,2010,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Switzerland,2010,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Cuba,2010,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Indonesia,2010,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Italy,2010,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Nicaragua,2010,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Somalia,2010,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Chile,2010,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Costa Rica,2010,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,France,2010,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Latvia,2010,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Mexico,2010,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Paraguay,2010,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Argentina,2010,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Ecuador,2010,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Guatemala,2010,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Peru,2010,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Viet Nam,2010,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Bolivia (Plurinational State of),2010,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Spain,2010,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Uruguay,2010,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Malaysia,2010,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Niger,2010,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,United States of America,2010,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Colombia,2010,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Honduras,2010,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mauritania,2010,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,El Salvador,2010,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Portugal,2010,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Republic of Moldova,2010,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Estonia,2010,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Senegal,2010,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Venezuela (Bolivarian Republic of),2010,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Ukraine,2010,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Papua New Guinea,2010,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Myanmar,2010,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cabo Verde,2010,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Panama,2010,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Cambodia,2010,,0.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mauritius,2010,,0.9
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Barbados,2010,,0.9
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Dominican Republic,2010,,1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Eritrea,2010,,1.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Benin,2010,,1.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Democratic Republic of the Congo,2010,,1.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Burkina Faso,2010,,1.1
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Jamaica,2010,,1.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Guyana,2010,,1.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mali,2010,,1.3
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Thailand,2010,,1.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Belize,2010,,1.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Suriname,2010,,1.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Ethiopia,2010,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Sierra Leone,2010,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Liberia,2010,,1.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Chad,2010,,1.5
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Bahamas,2010,,1.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Burundi,2010,,1.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Guinea,2010,,1.6
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Haiti,2010,,1.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Angola,2010,,1.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Nigeria,2010,,1.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Ghana,2010,,1.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Gambia,2010,,1.9
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Djibouti,2010,,1.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Malawi,2010,,10.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mozambique,2010,,11.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Zambia,2010,,11.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Namibia,2010,,12.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Zimbabwe,2010,,14.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,South Africa,2010,,15.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,South Sudan,2010,,2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Togo,2010,,2.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Botswana,2010,,22.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Lesotho,2010,,22.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Eswatini,2010,,27.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Congo,2010,,3.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cote d'Ivoire,2010,,3.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Rwanda,2010,,3.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Guinea-Bissau,2010,,3.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Gabon,2010,,3.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,United Republic of Tanzania,2010,,4.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Kenya,2010,,5.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Uganda,2010,,6.9
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Andorra,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Antigua and Barbuda,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Austria,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Bahrain,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Belgium,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Brazil,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Brunei Darussalam,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cameroon,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Central African Republic,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,China,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Cook Islands,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Cyprus,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Democratic People's Republic of Korea,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Dominica,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Equatorial Guinea,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Finland,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Grenada,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Hungary,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,India,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Japan,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Kiribati,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Maldives,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Marshall Islands,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Micronesia (Federated States of),2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Monaco,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Nauru,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Niue,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Norway,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Palau,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Poland,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Republic of Korea,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Russian Federation,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Kitts and Nevis,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Lucia,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Vincent and the Grenadines,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Samoa,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,San Marino,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Sao Tome and Principe,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Seychelles,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Solomon Islands,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Sweden,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Türkiye,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Tonga,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Trinidad and Tobago,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Turkmenistan,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Tuvalu,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,United Arab Emirates,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,United Kingdom of Great Britain and Northern Ireland,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Vanuatu,2010,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Afghanistan,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Albania,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Algeria,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Armenia,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Bangladesh,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Bosnia and Herzegovina,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Bulgaria,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Comoros,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Croatia,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Czechia,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Egypt,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Georgia,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Greece,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Iceland,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Iraq,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Jordan,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Kazakhstan,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Kuwait,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Kyrgyzstan,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Lebanon,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Libya,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Lithuania,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Malta,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Mongolia,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Montenegro,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Morocco,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,New Zealand,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,North Macedonia,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Oman,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Pakistan,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Philippines,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Qatar,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Romania,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Saudi Arabia,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Serbia,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Singapore,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Slovakia,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Slovenia,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Sri Lanka,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Syrian Arab Republic,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Tunisia,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Uzbekistan,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Yemen,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Australia,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Belarus,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Fiji,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Iran (Islamic Republic of),2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Ireland,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Israel,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Madagascar,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Azerbaijan,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Denmark,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Sudan,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Netherlands (Kingdom of the),2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Bhutan,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Cuba,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Indonesia,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Luxembourg,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Tajikistan,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Timor-Leste,2005,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Canada,2005,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Lao People's Democratic Republic,2005,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Chile,2005,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Costa Rica,2005,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,France,2005,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Italy,2005,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Latvia,2005,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Mexico,2005,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Nepal,2005,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Switzerland,2005,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Argentina,2005,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Nicaragua,2005,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Paraguay,2005,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Bolivia (Plurinational State of),2005,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Ecuador,2005,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Uruguay,2005,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Viet Nam,2005,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Guatemala,2005,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Spain,2005,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Malaysia,2005,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Peru,2005,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Somalia,2005,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Estonia,2005,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Colombia,2005,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,El Salvador,2005,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Portugal,2005,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Republic of Moldova,2005,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Venezuela (Bolivarian Republic of),2005,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Papua New Guinea,2005,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Niger,2005,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cabo Verde,2005,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mauritania,2005,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Senegal,2005,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Ukraine,2005,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Honduras,2005,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Myanmar,2005,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Panama,2005,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Barbados,2005,,0.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mauritius,2005,,0.8
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Cambodia,2005,,0.9
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Guyana,2005,,1
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Dominican Republic,2005,,1.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Benin,2005,,1.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Belize,2005,,1.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Suriname,2005,,1.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Burkina Faso,2005,,1.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Jamaica,2005,,1.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Eritrea,2005,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Democratic Republic of the Congo,2005,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mali,2005,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Sierra Leone,2005,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Thailand,2005,,1.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Angola,2005,,1.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Guinea,2005,,1.6
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Bahamas,2005,,1.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Ethiopia,2005,,1.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Chad,2005,,1.8
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Haiti,2005,,1.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Nigeria,2005,,1.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Gambia,2005,,1.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Liberia,2005,,1.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Malawi,2005,,11.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Zambia,2005,,12
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Namibia,2005,,12.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,South Africa,2005,,13.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Zimbabwe,2005,,16.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Ghana,2005,,2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Burundi,2005,,2.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,South Sudan,2005,,2.2
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Djibouti,2005,,2.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Lesotho,2005,,20.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Botswana,2005,,23
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Eswatini,2005,,24.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Togo,2005,,3.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Congo,2005,,3.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Rwanda,2005,,3.9
